ph,temp,type
6.1,36.1,unknown
7.2,41.9,unknown
6.8,17.7,unknown
5.0,21.8,unknown
5.7,15.6,unknown
7.2,21.4,ikan nila
6.4,17.3,unknown
4.8,42.8,unknown
5.0,16.9,unknown
6.5,24.5,ikan nila
6.9,37.0,unknown
4.5,35.8,unknown
5.7,23.6,ikan gurame
7.0,35.6,unknown
4.9,40.1,unknown
5.9,44.0,unknown
4.7,44.6,unknown
5.2,41.4,unknown
5.7,24.0,ikan gurame
5.4,45.0,unknown
5.3,41.7,unknown
6.2,39.8,unknown
6.6,17.0,unknown
6.0,22.2,ikan lele
6.6,26.4,ikan nila
5.6,36.5,unknown
5.4,41.3,unknown
6.8,45.5,unknown
5.3,23.5,unknown
7.2,19.9,unknown
5.7,40.6,unknown
5.9,19.0,unknown
6.0,20.1,ikan lele
6.8,28.9,ikan nila
6.9,14.7,unknown
6.2,23.1,ikan lele
7.1,19.5,unknown
4.9,41.8,unknown
6.2,14.8,unknown
7.1,14.7,unknown
5.6,23.7,ikan gurame
6.6,41.9,unknown
5.5,19.5,unknown
5.4,19.4,unknown
5.1,44.9,unknown
5.1,20.9,unknown
6.3,22.1,ikan lele
5.9,44.7,unknown
5.8,38.6,unknown
6.7,42.0,unknown
5.7,16.7,unknown
4.7,21.5,unknown
7.0,35.5,unknown
6.4,42.6,unknown
6.2,26.3,ikan lele
4.8,41.6,unknown
6.1,14.6,unknown
4.7,15.8,unknown
7.5,23.8,ikan nila
6.7,27.4,ikan nila
5.5,17.9,unknown
6.4,40.8,unknown
6.2,19.8,unknown
5.2,17.2,unknown
5.4,40.6,unknown
6.1,40.9,unknown
6.5,41.2,unknown
7.1,37.2,unknown
5.5,33.4,unknown
5.6,44.1,unknown
5.9,43.2,unknown
4.6,27.3,unknown
6.8,16.7,unknown
7.1,19.7,unknown
4.7,22.5,unknown
6.3,21.0,ikan lele
4.6,26.9,unknown
4.8,16.5,unknown
4.9,29.9,unknown
7.2,15.3,unknown
7.0,39.1,unknown
5.4,22.1,unknown
4.8,26.2,unknown
6.0,14.7,unknown
6.7,32.6,ikan nila
6.2,24.4,ikan lele
6.6,42.8,unknown
5.2,24.4,unknown
5.4,43.0,unknown
6.2,20.9,ikan lele
5.0,24.9,unknown
6.3,36.6,unknown
5.7,41.1,unknown
5.5,29.0,ikan gurame
6.1,34.3,unknown
5.3,22.8,unknown
5.6,16.0,unknown
6.8,41.3,unknown
5.7,16.0,unknown
5.2,43.6,unknown
5.7,39.6,unknown
7.1,27.2,ikan nila
5.4,39.3,unknown
5.6,36.7,unknown
7.0,16.2,unknown
7.4,19.2,unknown
7.4,34.7,ikan nila
5.6,42.6,unknown
7.4,34.5,ikan nila
6.3,28.3,ikan lele
6.6,15.9,unknown
5.6,23.4,ikan gurame
6.5,26.2,ikan nila
7.5,38.9,unknown
7.5,38.3,unknown
5.9,28.0,ikan gurame
6.6,22.3,ikan nila
7.3,41.7,unknown
5.9,24.4,ikan gurame
6.8,16.2,unknown
6.2,42.9,unknown
6.9,39.4,unknown
7.4,43.9,unknown
5.0,21.6,unknown
6.8,39.9,unknown
6.0,38.2,unknown
7.4,23.9,ikan nila
5.7,33.5,unknown
6.3,16.6,unknown
6.0,38.5,unknown
6.8,40.8,unknown
7.1,39.3,unknown
6.2,17.2,unknown
6.4,20.5,ikan lele
5.4,18.8,unknown
5.7,24.8,ikan gurame
6.0,40.7,unknown
6.9,22.5,ikan nila
5.9,14.8,unknown
6.9,25.4,ikan nila
5.4,40.0,unknown
5.3,22.7,unknown
4.9,15.3,unknown
6.3,17.8,unknown
5.4,19.9,unknown
6.6,27.0,ikan nila
5.9,45.0,unknown
5.0,45.1,unknown
5.9,22.9,ikan gurame
5.2,22.8,unknown
4.6,29.9,unknown
6.5,41.8,unknown
4.6,19.7,unknown
5.5,18.9,unknown
6.3,24.1,ikan lele
6.7,41.9,unknown
6.7,24.8,ikan nila
7.5,43.9,unknown
5.2,20.2,unknown
5.9,45.3,unknown
4.7,19.7,unknown
6.7,22.9,ikan nila
6.7,23.9,ikan nila
7.0,23.5,ikan nila
7.2,18.3,unknown
6.2,25.8,ikan lele
6.5,25.7,ikan nila
4.7,17.3,unknown
5.4,42.4,unknown
4.7,41.8,unknown
7.4,37.7,unknown
6.7,20.7,ikan nila
5.9,29.5,ikan gurame
5.2,30.9,unknown
6.4,40.4,unknown
6.7,42.9,unknown
6.5,33.2,ikan nila
4.6,28.6,unknown
7.4,30.9,ikan nila
6.3,25.8,ikan lele
4.9,43.4,unknown
6.4,21.6,ikan lele
7.0,43.1,unknown
5.2,17.0,unknown
7.1,17.9,unknown
5.9,39.7,unknown
6.4,36.9,unknown
5.6,37.0,unknown
7.2,44.6,unknown
7.5,17.4,unknown
6.4,37.2,unknown
5.7,26.0,ikan gurame
5.9,19.8,unknown
4.9,42.9,unknown
5.7,43.4,unknown
5.3,27.6,unknown
6.8,34.8,ikan nila
6.0,44.3,unknown
5.4,18.3,unknown
6.2,32.0,ikan lele
6.3,39.7,unknown
5.9,26.5,ikan gurame
7.3,27.6,ikan nila
5.3,18.9,unknown
6.0,26.4,ikan lele
7.0,29.5,ikan nila
6.4,41.5,unknown
5.9,14.5,unknown
7.3,17.9,unknown
7.1,17.7,unknown
5.3,40.7,unknown
5.4,18.5,unknown
4.7,44.0,unknown
4.5,45.5,unknown
7.1,20.0,ikan nila
7.5,30.7,ikan nila
7.0,30.6,ikan nila
6.5,26.5,ikan nila
7.2,20.8,ikan nila
6.8,42.6,unknown
6.2,41.7,unknown
6.3,38.5,unknown
6.5,32.4,ikan nila
6.7,15.7,unknown
6.7,37.3,unknown
7.0,21.8,ikan nila
4.5,42.1,unknown
5.4,21.1,unknown
4.5,24.0,unknown
5.1,43.8,unknown
7.3,43.9,unknown
6.0,21.5,ikan lele
5.8,40.3,unknown
5.1,35.4,unknown
5.2,39.5,unknown
5.7,32.6,unknown
5.4,23.5,unknown
5.6,18.7,unknown
5.0,31.0,unknown
6.9,39.9,unknown
6.5,15.9,unknown
4.7,43.6,unknown
4.5,36.5,unknown
5.4,16.5,unknown
7.1,22.9,ikan nila
5.6,39.9,unknown
7.3,24.0,ikan nila
5.1,44.1,unknown
6.2,39.5,unknown
6.7,24.3,ikan nila
6.9,43.3,unknown
5.1,15.1,unknown
6.8,21.5,ikan nila
6.7,32.7,ikan nila
5.5,41.3,unknown
4.8,22.8,unknown
7.3,43.4,unknown
6.3,42.5,unknown
5.0,19.1,unknown
6.7,41.5,unknown
5.0,22.7,unknown
6.2,21.0,ikan lele
5.5,19.8,unknown
6.4,29.9,ikan lele
6.8,40.3,unknown
7.5,39.3,unknown
6.3,38.9,unknown
6.2,15.3,unknown
5.8,20.5,ikan gurame
4.5,24.4,unknown
5.4,26.1,unknown
6.0,44.7,unknown
5.6,45.4,unknown
4.9,44.9,unknown
7.3,15.9,unknown
6.2,42.0,unknown
4.8,18.9,unknown
7.1,23.8,ikan nila
7.4,42.4,unknown
4.5,33.0,unknown
4.9,20.4,unknown
7.5,33.1,ikan nila
6.8,44.3,unknown
5.6,45.1,unknown
6.7,41.2,unknown
6.8,20.4,ikan nila
7.5,15.2,unknown
5.2,18.3,unknown
6.4,44.6,unknown
7.4,44.9,unknown
6.0,18.0,unknown
5.7,17.2,unknown
5.2,28.3,unknown
7.2,31.3,ikan nila
6.8,28.5,ikan nila
5.2,39.8,unknown
6.3,21.2,ikan lele
4.8,24.8,unknown
5.1,16.5,unknown
7.2,23.4,ikan nila
5.2,23.7,unknown
6.0,22.8,ikan lele
6.8,32.8,ikan nila
6.0,43.8,unknown
6.9,33.5,ikan nila
7.0,41.0,unknown
7.2,42.5,unknown
5.7,20.8,ikan gurame
6.0,30.5,ikan lele
6.3,35.5,unknown
6.1,39.3,unknown
6.5,18.4,unknown
4.8,16.4,unknown
7.4,29.6,ikan nila
5.2,39.1,unknown
7.2,44.3,unknown
5.2,20.7,unknown
4.9,21.8,unknown
4.8,39.7,unknown
5.1,17.0,unknown
5.2,16.5,unknown
5.9,16.0,unknown
4.6,42.8,unknown
4.6,31.0,unknown
4.9,44.7,unknown
6.9,35.1,unknown
7.3,24.9,ikan nila
4.8,15.8,unknown
7.2,17.1,unknown
4.8,17.0,unknown
5.8,17.3,unknown
7.0,41.5,unknown
6.3,20.5,ikan lele
4.8,31.3,unknown
7.4,19.4,unknown
6.5,21.3,ikan nila
7.0,27.2,ikan nila
5.4,38.1,unknown
7.2,14.5,unknown
5.4,40.2,unknown
7.3,19.5,unknown
7.1,44.0,unknown
6.8,41.8,unknown
5.3,28.9,unknown
7.0,41.8,unknown
6.6,30.6,ikan nila
7.1,29.4,ikan nila
6.2,43.1,unknown
7.2,17.6,unknown
6.5,24.1,ikan nila
5.2,23.1,unknown
6.4,17.5,unknown
5.6,41.0,unknown
6.9,26.8,ikan nila
6.5,21.5,ikan nila
6.2,15.5,unknown
5.9,22.6,ikan gurame
7.2,44.0,unknown
5.9,43.9,unknown
5.7,20.2,ikan gurame
7.1,20.7,ikan nila
7.0,25.2,ikan nila
6.6,23.0,ikan nila
6.3,14.5,unknown
5.2,27.4,unknown
6.3,20.4,ikan lele
6.8,15.1,unknown
6.2,17.6,unknown
6.9,33.1,ikan nila
6.2,45.4,unknown
4.5,39.7,unknown
4.5,30.3,unknown
6.4,23.4,ikan lele
7.2,29.3,ikan nila
7.2,39.8,unknown
6.9,44.6,unknown
5.8,17.5,unknown
6.7,20.2,ikan nila
5.3,15.6,unknown
4.8,42.3,unknown
5.4,24.5,unknown
5.1,14.6,unknown
6.0,17.4,unknown
6.5,30.8,ikan nila
7.0,40.9,unknown
5.0,40.3,unknown
6.6,20.9,ikan nila
5.9,44.6,unknown
4.6,40.8,unknown
5.2,42.6,unknown
5.4,17.0,unknown
7.2,38.6,unknown
6.6,44.5,unknown
5.0,24.1,unknown
6.2,14.6,unknown
4.7,21.4,unknown
6.5,18.5,unknown
5.8,21.2,ikan gurame
5.5,21.8,ikan gurame
5.5,20.3,ikan gurame
7.2,20.7,ikan nila
5.2,31.1,unknown
5.9,41.3,unknown
6.1,18.6,unknown
7.1,20.3,ikan nila
5.1,29.3,unknown
5.0,43.5,unknown
4.7,18.4,unknown
4.6,29.2,unknown
5.3,21.7,unknown
5.5,43.0,unknown
5.8,41.6,unknown
6.0,18.6,unknown
5.2,17.6,unknown
6.0,40.4,unknown
7.2,17.2,unknown
5.9,28.3,ikan gurame
4.5,22.1,unknown
4.6,23.5,unknown
6.0,40.2,unknown
5.8,26.5,ikan gurame
6.1,21.4,ikan lele
5.1,26.1,unknown
6.1,42.0,unknown
5.2,16.6,unknown
6.5,23.5,ikan nila
6.5,28.3,ikan nila
4.7,15.3,unknown
5.8,24.2,ikan gurame
6.7,35.6,unknown
5.9,16.1,unknown
5.3,41.8,unknown
5.7,17.0,unknown
5.6,22.2,ikan gurame
6.1,44.3,unknown
4.9,21.9,unknown
4.9,19.8,unknown
6.7,40.6,unknown
4.5,33.4,unknown
6.1,15.7,unknown
7.0,17.0,unknown
4.9,45.0,unknown
5.8,27.3,ikan gurame
5.1,16.7,unknown
7.3,22.8,ikan nila
5.8,20.4,ikan gurame
6.9,27.4,ikan nila
6.5,34.4,ikan nila
6.6,43.0,unknown
6.3,45.4,unknown
6.3,17.3,unknown
4.9,23.3,unknown
6.4,43.9,unknown
4.9,25.6,unknown
6.6,39.4,unknown
6.0,18.1,unknown
5.6,39.0,unknown
4.6,33.1,unknown
5.3,37.1,unknown
4.6,38.1,unknown
6.6,30.4,ikan nila
4.6,23.2,unknown
5.1,16.4,unknown
5.4,27.8,unknown
6.0,19.7,unknown
6.3,15.3,unknown
5.3,42.3,unknown
7.4,43.0,unknown
5.1,43.2,unknown
5.0,36.9,unknown
7.2,37.9,unknown
6.1,27.2,ikan lele
7.3,36.0,unknown
6.3,22.9,ikan lele
4.6,45.0,unknown
5.9,27.8,ikan gurame
5.6,20.8,ikan gurame
5.9,23.2,ikan gurame
6.9,15.1,unknown
4.7,21.9,unknown
6.5,20.9,ikan nila
5.8,44.9,unknown
6.9,19.6,unknown
4.7,34.9,unknown
4.5,16.8,unknown
4.7,19.0,unknown
5.3,16.9,unknown
5.3,41.0,unknown
5.1,20.0,unknown
7.0,37.4,unknown
6.8,22.2,ikan nila
7.2,25.6,ikan nila
7.1,17.0,unknown
5.4,29.3,unknown
4.7,39.7,unknown
6.7,16.8,unknown
6.5,40.9,unknown
4.9,24.5,unknown
7.0,23.0,ikan nila
6.7,20.0,ikan nila
6.4,23.5,ikan lele
5.2,22.5,unknown
5.7,43.5,unknown
7.2,39.3,unknown
6.4,26.4,ikan lele
4.9,34.1,unknown
5.3,27.1,unknown
6.4,19.1,unknown
6.2,38.6,unknown
6.1,18.0,unknown
5.0,26.0,unknown
6.2,40.3,unknown
4.5,31.2,unknown
6.2,33.6,unknown
4.6,19.3,unknown
6.7,22.4,ikan nila
5.4,38.0,unknown
6.2,24.5,ikan lele
6.4,26.5,ikan lele
4.5,26.8,unknown
5.2,15.1,unknown
5.0,17.6,unknown
7.0,15.6,unknown
5.4,37.8,unknown
5.4,44.4,unknown
6.2,44.1,unknown
6.7,27.9,ikan nila
6.5,21.9,ikan nila
5.5,22.3,ikan gurame
7.0,45.3,unknown
5.7,31.8,ikan gurame
4.6,21.1,unknown
6.9,19.7,unknown
4.6,21.3,unknown
5.6,19.2,unknown
5.8,41.7,unknown
6.5,41.3,unknown
6.6,39.9,unknown
6.1,17.6,unknown
5.9,20.1,ikan gurame
5.8,17.4,unknown
6.5,38.6,unknown
5.7,15.3,unknown
7.2,41.1,unknown
6.9,38.2,unknown
6.5,27.3,ikan nila
6.4,16.2,unknown
4.5,18.2,unknown
6.2,17.1,unknown
4.7,18.5,unknown
5.0,21.1,unknown
5.1,30.8,unknown
7.1,43.5,unknown
6.1,35.0,unknown
5.6,44.6,unknown
5.1,26.7,unknown
6.0,21.9,ikan lele
6.5,34.9,ikan nila
5.5,38.0,unknown
5.9,45.1,unknown
7.5,21.8,ikan nila
5.0,17.8,unknown
6.4,22.9,ikan lele
5.4,31.7,unknown
6.1,43.2,unknown
4.7,19.9,unknown
5.6,29.1,ikan gurame
7.4,41.7,unknown
5.6,15.0,unknown
6.3,32.7,unknown
7.2,41.4,unknown
6.2,17.8,unknown
6.8,44.7,unknown
5.4,15.5,unknown
6.3,28.7,ikan lele
6.0,45.4,unknown
6.2,25.5,ikan lele
5.9,28.7,ikan gurame
5.7,19.7,unknown
5.4,38.7,unknown
5.8,23.3,ikan gurame
7.1,23.4,ikan nila
6.0,24.9,ikan lele
7.2,45.1,unknown
6.4,41.3,unknown
6.7,29.9,ikan nila
5.6,17.8,unknown
5.3,19.9,unknown
6.0,42.5,unknown
4.7,17.0,unknown
6.0,29.5,ikan lele
6.2,18.8,unknown
4.7,38.2,unknown
6.2,41.0,unknown
6.7,39.4,unknown
4.7,44.1,unknown
4.5,21.4,unknown
5.2,20.4,unknown
6.0,15.7,unknown
5.9,38.9,unknown
5.4,20.7,unknown
4.7,17.5,unknown
6.1,32.8,unknown
4.8,44.0,unknown
6.0,39.0,unknown
6.7,38.7,unknown
7.4,16.0,unknown
7.0,40.6,unknown
4.7,38.7,unknown
6.9,22.2,ikan nila
6.6,15.1,unknown
6.6,17.8,unknown
6.3,23.0,ikan lele
6.5,43.7,unknown
7.4,43.1,unknown
5.2,16.3,unknown
6.2,29.3,ikan lele
6.2,38.2,unknown
5.3,15.4,unknown
4.7,37.7,unknown
4.7,39.9,unknown
6.2,36.1,unknown
4.7,18.9,unknown
6.2,19.2,unknown
5.7,37.2,unknown
5.5,40.3,unknown
6.2,33.5,unknown
6.2,44.2,unknown
7.1,23.9,ikan nila
6.8,43.1,unknown
7.1,18.7,unknown
6.1,41.6,unknown
4.6,16.4,unknown
5.7,26.8,ikan gurame
6.5,33.9,ikan nila
7.3,19.0,unknown
7.5,45.4,unknown
5.5,27.5,ikan gurame
7.0,26.6,ikan nila
7.0,40.1,unknown
5.9,30.0,ikan gurame
6.8,41.7,unknown
6.7,37.8,unknown
7.0,42.7,unknown
5.8,37.5,unknown
5.9,43.4,unknown
4.8,43.4,unknown
6.9,32.3,ikan nila
6.7,39.5,unknown
7.2,38.4,unknown
5.8,39.9,unknown
7.1,35.3,unknown
6.8,37.6,unknown
6.5,16.6,unknown
5.8,45.5,unknown
5.5,42.7,unknown
4.6,25.2,unknown
6.0,42.6,unknown
7.3,44.5,unknown
6.2,41.6,unknown
5.0,25.9,unknown
5.2,38.1,unknown
6.7,17.9,unknown
7.1,30.5,ikan nila
5.4,44.1,unknown
4.7,41.5,unknown
7.2,21.2,ikan nila
6.0,21.4,ikan lele
6.8,41.9,unknown
6.4,43.6,unknown
4.7,39.5,unknown
5.5,27.3,ikan gurame
7.3,16.8,unknown
7.4,39.8,unknown
5.9,21.5,ikan gurame
5.6,38.8,unknown
5.8,20.2,ikan gurame
6.7,29.1,ikan nila
4.6,29.7,unknown
5.4,41.0,unknown
6.0,45.1,unknown
6.2,16.4,unknown
6.2,18.2,unknown
6.1,25.6,ikan lele
4.8,28.0,unknown
7.4,28.2,ikan nila
6.0,18.5,unknown
4.8,21.0,unknown
5.0,29.6,unknown
6.4,27.3,ikan lele
6.2,19.7,unknown
7.2,33.9,ikan nila
7.1,24.8,ikan nila
6.0,35.1,unknown
5.5,22.2,ikan gurame
5.8,18.7,unknown
7.1,45.4,unknown
5.4,43.7,unknown
6.3,15.2,unknown
5.3,38.7,unknown
4.8,23.9,unknown
6.3,45.0,unknown
5.0,19.0,unknown
5.7,41.4,unknown
7.1,38.3,unknown
6.9,38.7,unknown
6.8,43.0,unknown
4.6,16.2,unknown
5.1,21.9,unknown
5.4,18.0,unknown
4.9,30.5,unknown
7.2,20.9,ikan nila
6.8,30.6,ikan nila
6.6,21.0,ikan nila
7.3,20.6,ikan nila
4.8,15.2,unknown
5.5,28.6,ikan gurame
6.4,33.5,unknown
6.4,25.8,ikan lele
7.2,41.7,unknown
7.1,14.8,unknown
6.3,39.8,unknown
7.3,28.4,ikan nila
6.2,41.5,unknown
5.7,23.1,ikan gurame
4.8,44.3,unknown
7.3,39.8,unknown
7.1,15.2,unknown
6.6,16.8,unknown
6.0,42.4,unknown
6.7,27.1,ikan nila
5.7,33.0,unknown
6.2,23.4,ikan lele
4.8,22.7,unknown
6.5,22.1,ikan nila
5.7,21.7,ikan gurame
6.8,38.2,unknown
7.1,40.3,unknown
5.6,28.0,ikan gurame
6.9,15.8,unknown
6.0,40.3,unknown
6.5,26.8,ikan nila
7.1,41.4,unknown
6.5,19.1,unknown
7.0,45.4,unknown
6.3,24.8,ikan lele
5.7,40.1,unknown
4.9,21.5,unknown
5.8,16.8,unknown
6.1,30.5,ikan lele
5.4,22.7,unknown
6.3,29.1,ikan lele
6.9,45.0,unknown
5.5,39.7,unknown
7.5,29.5,ikan nila
6.3,38.6,unknown
6.3,43.8,unknown
5.2,16.4,unknown
4.9,41.2,unknown
5.8,23.6,ikan gurame
5.1,26.9,unknown
6.3,43.1,unknown
4.5,28.2,unknown
4.7,35.2,unknown
6.7,16.7,unknown
7.1,44.7,unknown
6.2,36.4,unknown
6.9,18.9,unknown
7.3,26.6,ikan nila
6.9,24.9,ikan nila
6.3,31.1,ikan lele
4.7,39.3,unknown
5.9,41.5,unknown
5.0,17.2,unknown
6.7,42.5,unknown
6.5,35.9,unknown
6.7,22.5,ikan nila
7.4,34.4,ikan nila
6.1,39.1,unknown
6.6,42.0,unknown
5.4,22.3,unknown
7.0,15.2,unknown
6.6,42.9,unknown
4.7,43.0,unknown
7.3,21.9,ikan nila
4.8,44.9,unknown
5.0,23.7,unknown
5.7,44.0,unknown
5.5,42.0,unknown
7.3,35.0,ikan nila
6.5,38.3,unknown
7.1,22.2,ikan nila
7.2,26.4,ikan nila
6.3,30.0,ikan lele
6.1,22.1,ikan lele
6.9,38.8,unknown
6.5,45.3,unknown
7.0,33.6,ikan nila
4.5,16.7,unknown
5.2,24.6,unknown
4.8,19.0,unknown
6.9,20.6,ikan nila
5.7,42.2,unknown
6.7,23.8,ikan nila
6.0,42.7,unknown
7.5,42.7,unknown
5.3,39.2,unknown
6.9,40.6,unknown
4.6,41.0,unknown
5.6,26.2,ikan gurame
5.5,23.3,ikan gurame
7.0,19.8,unknown
6.3,17.2,unknown
4.5,26.0,unknown
5.8,18.3,unknown
6.7,35.0,ikan nila
7.0,23.4,ikan nila
7.2,32.1,ikan nila
6.6,15.8,unknown
4.7,18.1,unknown
7.5,34.8,ikan nila
5.9,25.8,ikan gurame
6.0,40.8,unknown
5.1,27.9,unknown
7.0,32.3,ikan nila
6.9,17.7,unknown
4.9,21.3,unknown
6.3,27.3,ikan lele
6.3,18.8,unknown
4.7,16.0,unknown
7.3,15.1,unknown
6.8,19.1,unknown
5.5,21.6,ikan gurame
5.1,20.1,unknown
5.0,28.7,unknown
5.2,40.8,unknown
7.2,21.3,ikan nila
6.7,29.8,ikan nila
7.0,36.4,unknown
5.8,19.8,unknown
6.0,31.4,ikan lele
5.8,32.6,unknown
5.2,28.0,unknown
4.8,40.1,unknown
6.9,40.1,unknown
6.7,21.7,ikan nila
6.0,39.7,unknown
5.3,43.4,unknown
7.2,25.4,ikan nila
4.9,42.5,unknown
6.7,18.9,unknown
7.4,41.0,unknown
6.5,25.2,ikan nila
6.0,21.3,ikan lele
5.2,44.1,unknown
6.9,34.6,ikan nila
6.8,37.5,unknown
7.1,44.8,unknown
6.6,43.5,unknown
6.9,39.5,unknown
7.2,20.4,ikan nila
6.5,18.1,unknown
5.6,44.0,unknown
5.8,32.3,unknown
7.0,20.5,ikan nila
5.0,37.9,unknown
7.1,43.4,unknown
6.8,22.3,ikan nila
5.6,14.8,unknown
5.3,39.4,unknown
4.9,44.4,unknown
5.5,27.6,ikan gurame
5.5,40.4,unknown
7.5,15.0,unknown
5.2,41.6,unknown
5.2,42.8,unknown
5.3,20.2,unknown
5.5,40.1,unknown
5.6,27.9,ikan gurame
7.1,23.7,ikan nila
4.5,45.4,unknown
6.7,24.4,ikan nila
6.2,16.2,unknown
5.6,40.8,unknown
6.5,23.0,ikan nila
4.8,45.0,unknown
6.7,34.4,ikan nila
4.6,40.7,unknown
6.0,43.0,unknown
6.0,17.5,unknown
6.2,44.0,unknown
4.5,16.1,unknown
4.6,40.1,unknown
6.7,31.2,ikan nila
4.9,27.2,unknown
4.5,23.8,unknown
6.0,27.2,ikan lele
5.0,25.3,unknown
6.8,39.1,unknown
4.8,22.2,unknown
5.1,27.1,unknown
4.8,45.5,unknown
5.2,25.4,unknown
7.1,31.5,ikan nila
7.2,40.4,unknown
5.7,45.5,unknown
5.2,43.7,unknown
7.3,16.4,unknown
4.5,27.2,unknown
5.7,27.4,ikan gurame
5.2,21.2,unknown
6.2,14.7,unknown
6.2,37.9,unknown
6.9,40.2,unknown
6.7,23.6,ikan nila
4.5,28.6,unknown
4.8,44.8,unknown
5.7,45.4,unknown
6.9,36.3,unknown
4.8,27.4,unknown
4.5,37.8,unknown
5.9,17.6,unknown
5.8,43.5,unknown
5.0,35.1,unknown
6.4,20.0,ikan lele
4.7,40.0,unknown
6.8,16.0,unknown
5.6,21.8,ikan gurame
7.4,18.9,unknown
6.8,17.1,unknown
5.0,20.3,unknown
7.5,35.4,unknown
4.6,22.5,unknown
5.1,35.6,unknown
6.3,15.4,unknown
5.4,35.7,unknown
6.9,45.3,unknown
5.3,26.8,unknown
6.0,16.4,unknown
6.5,42.9,unknown
5.6,14.9,unknown
7.4,34.1,ikan nila
5.0,34.3,unknown
4.7,43.8,unknown
6.7,40.5,unknown
5.0,45.4,unknown
5.0,20.8,unknown
5.4,38.2,unknown
7.3,14.6,unknown
5.2,21.6,unknown
4.8,21.4,unknown
5.4,28.4,unknown
5.6,32.6,unknown
5.2,15.5,unknown
5.5,34.6,unknown
7.5,19.4,unknown
6.1,19.8,unknown
5.2,15.4,unknown
4.9,15.9,unknown
7.5,22.8,ikan nila
7.5,32.3,ikan nila
7.2,28.4,ikan nila
5.3,43.7,unknown
7.2,44.7,unknown
6.8,40.7,unknown
6.2,27.6,ikan lele
7.0,37.5,unknown
4.8,42.4,unknown
6.6,39.1,unknown
6.3,39.0,unknown
6.0,19.6,unknown
6.9,26.0,ikan nila
4.9,18.4,unknown
6.3,26.9,ikan lele
5.7,37.0,unknown
7.2,19.4,unknown
4.6,15.5,unknown
6.9,20.5,ikan nila
4.5,19.1,unknown
6.2,21.1,ikan lele
4.5,44.0,unknown
4.9,28.1,unknown
6.9,16.9,unknown
6.1,37.8,unknown
6.3,39.1,unknown
5.5,41.1,unknown
4.8,39.5,unknown
6.7,14.8,unknown
4.9,17.0,unknown
6.8,40.2,unknown
5.6,22.6,ikan gurame
5.8,19.5,unknown
7.4,20.2,ikan nila
7.1,26.8,ikan nila
6.6,27.8,ikan nila
6.1,19.2,unknown
6.7,30.3,ikan nila
6.8,32.7,ikan nila
5.7,43.2,unknown
6.3,41.0,unknown
5.9,15.1,unknown
5.5,17.5,unknown
6.3,21.7,ikan lele
5.2,27.2,unknown
5.6,22.0,ikan gurame
6.4,26.8,ikan lele
7.4,17.4,unknown
6.7,18.5,unknown
5.5,39.4,unknown
6.3,43.7,unknown
6.6,38.1,unknown
6.5,16.5,unknown
5.3,14.9,unknown
5.5,32.9,unknown
6.1,33.4,unknown
5.5,18.7,unknown
6.3,37.1,unknown
6.8,19.8,unknown
7.3,25.3,ikan nila
5.1,22.2,unknown
4.8,42.5,unknown
5.8,23.1,ikan gurame
6.9,44.5,unknown
4.8,19.5,unknown
5.9,18.0,unknown
5.7,19.2,unknown
6.9,26.7,ikan nila
5.5,30.3,ikan gurame
5.3,40.9,unknown
6.8,38.9,unknown
5.1,40.5,unknown
4.9,43.1,unknown
5.0,44.2,unknown
4.9,45.1,unknown
6.6,32.9,ikan nila
5.0,40.1,unknown
5.6,40.4,unknown
6.1,23.7,ikan lele
5.4,44.9,unknown
4.5,45.2,unknown
5.4,32.9,unknown
4.9,38.9,unknown
4.7,19.3,unknown
5.5,15.5,unknown
6.1,45.1,unknown
6.3,22.4,ikan lele
5.9,34.6,unknown
4.8,20.2,unknown
7.4,43.6,unknown
7.0,42.1,unknown
6.7,17.3,unknown
5.8,23.0,ikan gurame
7.0,22.3,ikan nila
7.4,19.7,unknown
4.5,39.9,unknown
7.5,18.5,unknown
5.5,31.1,ikan gurame
6.6,33.5,ikan nila
7.3,27.4,ikan nila
7.1,39.7,unknown
4.6,16.6,unknown
5.3,20.0,unknown
7.0,41.4,unknown
7.4,28.7,ikan nila
4.7,42.6,unknown
7.3,37.8,unknown
5.3,39.3,unknown
4.8,18.3,unknown
6.3,27.1,ikan lele
5.5,15.9,unknown
7.1,43.3,unknown
5.7,39.3,unknown
7.1,43.9,unknown
4.7,43.4,unknown
5.5,25.6,ikan gurame
5.4,43.8,unknown
5.4,15.1,unknown
6.4,43.4,unknown
5.2,22.4,unknown
5.4,21.9,unknown
6.3,26.8,ikan lele
6.8,44.8,unknown
4.9,18.7,unknown
4.5,37.0,unknown
6.7,40.0,unknown
4.7,15.0,unknown
5.9,27.5,ikan gurame
4.5,22.8,unknown
7.5,38.7,unknown
7.5,44.9,unknown
7.5,30.6,ikan nila
5.6,40.5,unknown
6.6,41.4,unknown
6.2,21.9,ikan lele
4.5,43.6,unknown
4.5,34.1,unknown
7.2,34.8,ikan nila
6.6,21.9,ikan nila
5.4,15.6,unknown
6.8,38.4,unknown
5.6,25.4,ikan gurame
4.8,39.9,unknown
5.4,45.2,unknown
5.0,23.0,unknown
5.3,35.0,unknown
5.2,37.1,unknown
7.4,42.0,unknown
7.5,30.4,ikan nila
5.4,41.6,unknown
6.8,38.5,unknown
7.1,38.1,unknown
7.0,26.5,ikan nila
