ph,temp,type,label
8.5,27.8,ikan nila,optimal
8.6,27.1,ikan nila,kurang optimal
7.7,30.7,ikan nila,kurang optimal
8.8,29.3,ikan nila,kurang optimal
8.5,25.0,ikan nila,optimal
8.3,28.6,ikan nila,optimal
8.6,29.9,ikan nila,kurang optimal
8.3,24.7,ikan nila,kurang optimal
7.6,26.9,ikan nila,optimal
8.6,26.5,ikan nila,kurang optimal
7.9,24.9,ikan nila,kurang optimal
8.3,28.7,ikan nila,optimal
8.2,29.9,ikan nila,optimal
9.0,23.6,ikan nila,kurang optimal
8.9,28.0,ikan nila,kurang optimal
8.8,27.9,ikan nila,kurang optimal
8.7,30.6,ikan nila,kurang optimal
9.0,20.2,ikan nila,kurang optimal
5.9,20.2,ikan gurame,kurang optimal
8.9,24.2,ikan nila,kurang optimal
8.4,30.3,ikan nila,kurang optimal
5.7,20.0,ikan gurame,kurang optimal
8.6,20.5,ikan nila,kurang optimal
9.0,30.5,ikan nila,kurang optimal
8.3,30.2,ikan nila,kurang optimal
7.6,29.5,ikan nila,optimal
8.5,30.3,ikan nila,kurang optimal
8.4,27.8,ikan nila,optimal
8.5,30.8,ikan nila,kurang optimal
8.2,30.7,ikan nila,kurang optimal
8.5,28.7,ikan nila,optimal
8.1,27.8,ikan nila,optimal
8.7,29.2,ikan nila,kurang optimal
8.7,28.2,ikan nila,kurang optimal
6.9,20.3,ikan nila,kurang optimal
8.0,27.5,ikan nila,optimal
7.8,22.7,ikan nila,kurang optimal
7.3,20.2,ikan nila,kurang optimal
7.6,23.6,ikan nila,kurang optimal
7.8,28.8,ikan nila,optimal
8.7,20.0,ikan nila,kurang optimal
8.4,26.6,ikan nila,optimal
7.8,21.8,ikan nila,kurang optimal
7.7,25.9,ikan nila,optimal
7.6,26.8,ikan nila,optimal
7.8,20.8,ikan nila,kurang optimal
8.3,28.5,ikan nila,optimal
8.6,27.6,ikan nila,kurang optimal
8.7,30.9,ikan nila,kurang optimal
8.8,26.8,ikan nila,kurang optimal
7.2,30.8,ikan nila,kurang optimal
7.8,26.4,ikan nila,optimal
8.7,27.6,ikan nila,kurang optimal
8.9,28.8,ikan nila,kurang optimal
8.1,23.5,ikan nila,kurang optimal
7.9,21.9,ikan nila,kurang optimal
7.9,28.2,ikan nila,optimal
7.8,29.2,ikan nila,optimal
7.7,20.5,ikan nila,kurang optimal
9.0,20.9,ikan nila,kurang optimal
8.6,20.6,ikan nila,kurang optimal
8.0,30.0,ikan nila,optimal
8.1,30.7,ikan nila,kurang optimal
8.3,20.7,ikan nila,kurang optimal
7.3,26.5,ikan nila,optimal
8.1,25.6,ikan nila,optimal
7.3,29.2,ikan nila,optimal
8.2,28.8,ikan nila,optimal
8.7,29.4,ikan nila,kurang optimal
8.3,29.6,ikan nila,optimal
8.8,30.5,ikan nila,kurang optimal
8.0,24.7,ikan nila,kurang optimal
8.9,20.7,ikan nila,kurang optimal
7.9,30.1,ikan nila,kurang optimal
8.1,26.9,ikan nila,optimal
7.7,23.4,ikan nila,kurang optimal
6.8,20.8,ikan nila,kurang optimal
7.7,23.3,ikan nila,kurang optimal
7.8,26.5,ikan nila,optimal
6.7,27.5,ikan nila,optimal
9.0,21.0,ikan nila,kurang optimal
8.6,27.5,ikan nila,kurang optimal
7.8,22.3,ikan nila,kurang optimal
8.8,20.0,ikan nila,kurang optimal
8.6,20.7,ikan nila,kurang optimal
8.7,29.7,ikan nila,kurang optimal
7.9,25.5,ikan nila,optimal
9.0,25.7,ikan nila,kurang optimal
6.0,23.0,ikan lele,kurang optimal
8.4,27.5,ikan nila,optimal
6.1,26.1,ikan lele,kurang optimal
7.7,20.9,ikan nila,kurang optimal
7.0,20.4,ikan nila,kurang optimal
8.0,26.9,ikan nila,optimal
7.7,26.8,ikan nila,optimal
8.4,20.1,ikan nila,kurang optimal
8.9,30.9,ikan nila,kurang optimal
8.8,26.9,ikan nila,kurang optimal
7.7,30.9,ikan nila,kurang optimal
8.8,20.6,ikan nila,kurang optimal
7.7,27.8,ikan nila,optimal
8.3,26.3,ikan nila,optimal
6.7,25.5,ikan nila,optimal
7.8,30.9,ikan nila,kurang optimal
7.5,21.7,ikan nila,kurang optimal
7.7,24.5,ikan nila,kurang optimal
8.5,25.9,ikan nila,optimal
8.9,29.9,ikan nila,kurang optimal
8.3,23.6,ikan nila,kurang optimal
8.5,28.9,ikan nila,optimal
7.7,28.3,ikan nila,optimal
8.5,21.2,ikan nila,kurang optimal
6.5,20.8,ikan nila,kurang optimal
7.9,20.9,ikan nila,kurang optimal
8.4,30.4,ikan nila,kurang optimal
8.4,20.9,ikan nila,kurang optimal
7.1,28.6,ikan nila,optimal
8.8,28.0,ikan nila,kurang optimal
7.8,24.8,ikan nila,kurang optimal
8.7,26.1,ikan nila,kurang optimal
8.2,26.5,ikan nila,optimal
7.9,30.7,ikan nila,kurang optimal
8.7,26.9,ikan nila,kurang optimal
8.0,26.8,ikan nila,optimal
9.0,23.8,ikan nila,kurang optimal
7.2,21.5,ikan nila,kurang optimal
6.8,20.9,ikan nila,kurang optimal
8.5,29.1,ikan nila,optimal
7.9,22.6,ikan nila,kurang optimal
8.4,28.4,ikan nila,optimal
7.8,30.8,ikan nila,kurang optimal
8.3,27.2,ikan nila,optimal
8.3,28.8,ikan nila,optimal
8.8,25.7,ikan nila,kurang optimal
7.9,25.2,ikan nila,optimal
6.9,24.4,ikan nila,kurang optimal
7.4,29.3,ikan nila,optimal
9.0,28.8,ikan nila,kurang optimal
8.5,22.5,ikan nila,kurang optimal
7.9,20.1,ikan nila,kurang optimal
8.2,20.0,ikan nila,kurang optimal
7.6,20.1,ikan nila,kurang optimal
7.3,30.6,ikan nila,kurang optimal
8.2,27.6,ikan nila,optimal
7.9,28.6,ikan nila,optimal
8.1,28.9,ikan nila,optimal
6.9,29.3,ikan nila,optimal
9.0,29.5,ikan nila,kurang optimal
7.0,26.7,ikan nila,optimal
8.1,22.5,ikan nila,kurang optimal
7.4,26.1,ikan nila,optimal
8.4,29.3,ikan nila,optimal
8.1,29.6,ikan nila,optimal
8.5,27.2,ikan nila,optimal
8.8,29.5,ikan nila,kurang optimal
8.8,23.7,ikan nila,kurang optimal
8.4,24.5,ikan nila,kurang optimal
7.8,28.5,ikan nila,optimal
6.3,27.9,ikan lele,kurang optimal
8.1,27.6,ikan nila,optimal
7.5,26.8,ikan nila,optimal
8.4,26.2,ikan nila,optimal
8.9,31.0,ikan nila,kurang optimal
9.0,28.3,ikan nila,kurang optimal
8.2,21.1,ikan nila,kurang optimal
6.5,26.9,ikan nila,optimal
7.1,26.9,ikan nila,optimal
7.7,30.6,ikan nila,kurang optimal
8.2,26.6,ikan nila,optimal
8.8,26.6,ikan nila,kurang optimal
8.4,30.5,ikan nila,kurang optimal
8.2,30.6,ikan nila,kurang optimal
8.0,21.9,ikan nila,kurang optimal
7.8,26.9,ikan nila,optimal
7.8,23.7,ikan nila,kurang optimal
7.3,24.8,ikan nila,kurang optimal
7.9,23.3,ikan nila,kurang optimal
8.5,30.1,ikan nila,kurang optimal
8.0,21.7,ikan nila,kurang optimal
8.1,28.3,ikan nila,optimal
8.0,27.2,ikan nila,optimal
6.4,21.0,ikan lele,kurang optimal
5.8,22.7,ikan gurame,kurang optimal
6.8,30.5,ikan nila,kurang optimal
9.0,28.2,ikan nila,kurang optimal
8.9,28.7,ikan nila,kurang optimal
8.7,28.9,ikan nila,kurang optimal
8.6,29.6,ikan nila,kurang optimal
8.7,27.1,ikan nila,kurang optimal
7.3,29.1,ikan nila,optimal
7.7,20.2,ikan nila,kurang optimal
8.5,30.9,ikan nila,kurang optimal
8.0,29.3,ikan nila,optimal
8.7,30.7,ikan nila,kurang optimal
8.9,26.8,ikan nila,kurang optimal
8.2,24.4,ikan nila,kurang optimal
8.6,26.8,ikan nila,kurang optimal
8.5,30.5,ikan nila,kurang optimal
8.2,29.1,ikan nila,optimal
8.3,26.0,ikan nila,optimal
7.7,29.2,ikan nila,optimal
6.7,20.5,ikan nila,kurang optimal
8.1,30.4,ikan nila,kurang optimal
8.7,21.1,ikan nila,kurang optimal
8.5,26.2,ikan nila,optimal
8.6,29.5,ikan nila,kurang optimal
9.0,28.4,ikan nila,kurang optimal
8.8,21.8,ikan nila,kurang optimal
8.0,23.3,ikan nila,kurang optimal
8.7,28.0,ikan nila,kurang optimal
7.9,27.5,ikan nila,optimal
8.1,28.6,ikan nila,optimal
7.9,24.0,ikan nila,kurang optimal
8.5,27.7,ikan nila,optimal
8.4,26.1,ikan nila,optimal
8.6,20.4,ikan nila,kurang optimal
8.4,29.7,ikan nila,optimal
8.7,30.2,ikan nila,kurang optimal
6.4,23.1,ikan lele,kurang optimal
7.9,28.5,ikan nila,optimal
8.7,30.8,ikan nila,kurang optimal
7.8,21.6,ikan nila,kurang optimal
8.2,29.8,ikan nila,optimal
6.2,20.3,ikan lele,kurang optimal
7.6,27.4,ikan nila,optimal
8.5,20.6,ikan nila,kurang optimal
7.9,24.2,ikan nila,kurang optimal
6.4,25.1,ikan lele,kurang optimal
8.7,20.8,ikan nila,kurang optimal
9.0,25.2,ikan nila,kurang optimal
8.8,26.4,ikan nila,kurang optimal
8.0,28.5,ikan nila,optimal
8.0,23.2,ikan nila,kurang optimal
7.9,27.9,ikan nila,optimal
7.6,20.8,ikan nila,kurang optimal
9.0,24.6,ikan nila,kurang optimal
8.8,29.1,ikan nila,kurang optimal
8.2,26.3,ikan nila,optimal
5.5,21.2,ikan gurame,kurang optimal
8.4,29.0,ikan nila,optimal
8.2,27.7,ikan nila,optimal
8.0,25.7,ikan nila,optimal
9.0,29.2,ikan nila,kurang optimal
8.7,29.9,ikan nila,kurang optimal
7.9,30.4,ikan nila,kurang optimal
7.7,30.2,ikan nila,kurang optimal
8.3,26.9,ikan nila,optimal
9.0,26.2,ikan nila,kurang optimal
9.0,30.6,ikan nila,kurang optimal
9.0,21.9,ikan nila,kurang optimal
7.8,29.9,ikan nila,optimal
8.3,21.5,ikan nila,kurang optimal
7.7,20.4,ikan nila,kurang optimal
8.3,27.0,ikan nila,optimal
7.6,20.4,ikan nila,kurang optimal
8.0,28.4,ikan nila,optimal
8.5,29.4,ikan nila,optimal
7.5,29.9,ikan nila,optimal
8.0,30.9,ikan nila,kurang optimal
8.9,22.4,ikan nila,kurang optimal
8.4,28.1,ikan nila,optimal
7.7,28.5,ikan nila,optimal
8.8,20.5,ikan nila,kurang optimal
8.6,28.3,ikan nila,kurang optimal
8.6,29.2,ikan nila,kurang optimal
8.9,27.2,ikan nila,kurang optimal
7.6,30.6,ikan nila,kurang optimal
8.3,21.0,ikan nila,kurang optimal
9.0,20.6,ikan nila,kurang optimal
9.0,23.4,ikan nila,kurang optimal
9.0,27.9,ikan nila,kurang optimal
9.0,22.9,ikan nila,kurang optimal
8.2,22.1,ikan nila,kurang optimal
8.7,27.7,ikan nila,kurang optimal
8.1,20.0,ikan nila,kurang optimal
7.8,23.9,ikan nila,kurang optimal
8.3,29.5,ikan nila,optimal
7.7,21.2,ikan nila,kurang optimal
8.9,30.7,ikan nila,kurang optimal
6.9,20.9,ikan nila,kurang optimal
7.5,27.8,ikan nila,optimal
8.0,30.4,ikan nila,kurang optimal
6.8,22.5,ikan nila,kurang optimal
7.4,20.0,ikan nila,kurang optimal
6.6,24.5,ikan nila,kurang optimal
8.3,26.7,ikan nila,optimal
7.8,20.3,ikan nila,kurang optimal
8.3,21.3,ikan nila,kurang optimal
8.0,26.6,ikan nila,optimal
8.1,20.3,ikan nila,kurang optimal
8.9,20.9,ikan nila,kurang optimal
8.6,21.2,ikan nila,kurang optimal
8.3,29.7,ikan nila,optimal
7.7,26.9,ikan nila,optimal
9.0,26.1,ikan nila,kurang optimal
8.0,28.8,ikan nila,optimal
9.0,30.7,ikan nila,kurang optimal
8.2,21.2,ikan nila,kurang optimal
8.7,25.8,ikan nila,kurang optimal
9.0,24.3,ikan nila,kurang optimal
9.0,23.1,ikan nila,kurang optimal
8.4,20.3,ikan nila,kurang optimal
8.2,25.5,ikan nila,optimal
9.0,27.7,ikan nila,kurang optimal
8.9,20.1,ikan nila,kurang optimal
8.2,26.9,ikan nila,optimal
9.0,23.0,ikan nila,kurang optimal
8.7,26.3,ikan nila,kurang optimal
9.0,22.8,ikan nila,kurang optimal
7.7,27.3,ikan nila,optimal
6.6,21.8,ikan nila,kurang optimal
9.0,26.7,ikan nila,kurang optimal
8.9,30.5,ikan nila,kurang optimal
8.6,20.2,ikan nila,kurang optimal
7.7,28.2,ikan nila,optimal
7.5,29.2,ikan nila,optimal
7.5,25.1,ikan nila,optimal
8.5,29.6,ikan nila,optimal
7.6,30.3,ikan nila,kurang optimal
9.0,26.3,ikan nila,kurang optimal
7.8,30.2,ikan nila,kurang optimal
8.7,24.5,ikan nila,kurang optimal
8.2,24.2,ikan nila,kurang optimal
9.0,28.1,ikan nila,kurang optimal
7.7,28.1,ikan nila,optimal
6.9,22.3,ikan nila,kurang optimal
9.0,24.8,ikan nila,kurang optimal
8.6,20.8,ikan nila,kurang optimal
7.8,28.2,ikan nila,optimal
9.0,30.0,ikan nila,kurang optimal
8.4,27.0,ikan nila,optimal
8.0,27.8,ikan nila,optimal
9.0,24.5,ikan nila,kurang optimal
8.0,29.5,ikan nila,optimal
9.0,22.6,ikan nila,kurang optimal
8.5,22.8,ikan nila,kurang optimal
7.5,26.5,ikan nila,optimal
8.5,28.2,ikan nila,optimal
8.3,22.4,ikan nila,kurang optimal
9.0,29.1,ikan nila,kurang optimal
8.4,30.8,ikan nila,kurang optimal
7.5,29.3,ikan nila,optimal
7.7,29.7,ikan nila,optimal
8.9,20.4,ikan nila,kurang optimal
8.1,29.1,ikan nila,optimal
8.9,29.5,ikan nila,kurang optimal
7.0,29.7,ikan nila,optimal
8.8,26.1,ikan nila,kurang optimal
8.4,30.1,ikan nila,kurang optimal
8.8,30.8,ikan nila,kurang optimal
8.3,20.3,ikan nila,kurang optimal
8.3,23.1,ikan nila,kurang optimal
8.0,29.7,ikan nila,optimal
8.7,26.6,ikan nila,kurang optimal
7.7,28.6,ikan nila,optimal
8.0,28.9,ikan nila,optimal
7.8,31.0,ikan nila,kurang optimal
8.1,28.7,ikan nila,optimal
8.1,28.2,ikan nila,optimal
8.0,21.0,ikan nila,kurang optimal
7.1,20.8,ikan nila,kurang optimal
8.1,24.3,ikan nila,kurang optimal
5.9,23.7,ikan gurame,kurang optimal
8.6,30.2,ikan nila,kurang optimal
7.6,28.6,ikan nila,optimal
9.0,29.9,ikan nila,kurang optimal
8.6,27.0,ikan nila,kurang optimal
8.2,20.7,ikan nila,kurang optimal
9.0,27.8,ikan nila,kurang optimal
8.5,20.9,ikan nila,kurang optimal
7.0,21.9,ikan nila,kurang optimal
8.1,21.8,ikan nila,kurang optimal
7.2,22.3,ikan nila,kurang optimal
9.0,21.4,ikan nila,kurang optimal
7.8,22.2,ikan nila,kurang optimal
8.8,27.0,ikan nila,kurang optimal
9.0,30.8,ikan nila,kurang optimal
8.7,31.0,ikan nila,kurang optimal
9.0,27.1,ikan nila,kurang optimal
9.0,28.7,ikan nila,kurang optimal
7.3,21.3,ikan nila,kurang optimal
8.2,30.2,ikan nila,kurang optimal
5.5,20.4,ikan gurame,kurang optimal
7.8,30.7,ikan nila,kurang optimal
8.4,27.9,ikan nila,optimal
8.7,27.3,ikan nila,kurang optimal
7.7,28.9,ikan nila,optimal
8.1,30.8,ikan nila,kurang optimal
8.8,25.4,ikan nila,kurang optimal
7.9,27.8,ikan nila,optimal
8.5,26.5,ikan nila,optimal
7.9,28.4,ikan nila,optimal
5.6,20.9,ikan gurame,kurang optimal
7.7,30.8,ikan nila,kurang optimal
9.0,29.3,ikan nila,kurang optimal
9.0,29.8,ikan nila,kurang optimal
9.0,27.3,ikan nila,kurang optimal
8.1,27.0,ikan nila,optimal
8.4,20.0,ikan nila,kurang optimal
7.8,26.8,ikan nila,optimal
8.1,31.0,ikan nila,kurang optimal
5.5,20.7,ikan gurame,kurang optimal
9.0,27.5,ikan nila,kurang optimal
6.3,20.3,ikan lele,kurang optimal
7.9,27.0,ikan nila,optimal
8.3,30.7,ikan nila,kurang optimal
9.0,20.4,ikan nila,kurang optimal
9.0,22.4,ikan nila,kurang optimal
6.8,32.6,ikan nila,kurang optimal
6.9,32.6,ikan nila,kurang optimal
7.4,32.2,ikan nila,kurang optimal
7.5,32.2,ikan nila,kurang optimal
7.3,31.3,ikan nila,kurang optimal
7.5,32.6,ikan nila,kurang optimal
7.3,32.6,ikan nila,kurang optimal
7.5,31.4,ikan nila,kurang optimal
7.0,31.6,ikan nila,kurang optimal
7.2,32.7,ikan nila,kurang optimal
7.1,34.3,ikan nila,kurang optimal
7.3,34.5,ikan nila,kurang optimal
